r1bqkbnr/pp1p1p1p/2n1p1p1/2p5/4P3/5NP1/PPPPQP1P/RNB1KB1R w KQkq -
r1bqkb1r/ppppnppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -
r2qkb1r/ppp2ppp/2n2n2/3p1p2/3P1B2/2P1PN2/PP3PPP/RN1QK2R b KQkq -
r1bqk2r/pp2npbp/2npp1p1/2p5/4P3/2P2NP1/PP1PQPBP/RNB2RK1 w kq -
r1bqkb1r/pppp1ppp/2n2n2/8/3PPp2/5N2/PPP3PP/RNBQKB1R w KQkq -
r1bqk1nr/pp1p1pbp/2n3p1/1B2p3/3pP3/2P2N2/PP3PPP/RNBQ1RK1 w kq -
r3k2r/pp3ppp/2b5/6q1/3P4/4N3/PP3PPP/R2QK2R b KQkq -
r1bqkb1r/ppppnppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq -
r1bqkb1r/ppp2ppp/2n1pn2/8/2BP4/4PQ2/PP3PPP/RNB1K1NR w KQkq -
rnbqkb1r/pppp1ppp/8/4P3/2P3n1/4P3/PP3PPP/RNBQKBNR b KQkq -
rnbqkb1r/pp1ppppp/5n2/2p5/3P1B2/2P5/PP2PPPP/RN1QKBNR b KQkq -
rnbqkbnr/p1pppppp/1p6/8/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq -
r1bq1rk1/ppp1ppbp/3p1np1/3P4/1nP1P3/2NB1N2/PP3PPP/R1BQK2R w KQ -
rn1qkbnr/pbpppppp/1p6/8/4P3/3P4/PPP2PPP/RNBQKBNR w KQkq -
rn1qk2r/pbp1bppp/1p3n2/3p4/3P4/P1N1PN2/1P3PPP/R1BQKB1R w KQkq -
r1bqkb1r/1ppp1ppp/p1n5/4p3/3PP3/5N2/PPP2PPP/RNBQ1RK1 b kq -
r2qkbnr/1pp2ppp/p1p5/4p3/4P1b1/3P1N2/PPP2PPP/RNBQ1RK1 b kq -
r1bq1rk1/pp3pbp/3p1np1/2pPn3/4P3/2N1BPN1/PP2B1PP/R2QK2R b KQ -
rnb2rk1/pp2ppbp/1q3np1/2pp4/3P1B2/1PPBPN2/P4PPP/RN1QK2R w KQ -
r1b1kbnr/pp1ppppp/1qn5/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -
rnb1kbnr/ppp2ppp/8/3q4/3Np3/2P5/PP1P1PPP/RNBQKB1R b KQkq -
r1bqk2r/ppp1ppbp/2n2np1/3p4/3P1B2/2PBP3/PP1N1PPP/R2QK1NR b KQkq -
r3kbnr/ppp2ppp/2n1b3/4P3/8/5N2/PP2PPPP/RNBK1B1R w kq -
rn1qkbnr/pp2ppp1/2p3b1/3pP2p/3P2PP/8/PPP2P2/RNBQKBNR w KQkq -
rnbqkb1r/pp1ppppp/5n2/2p5/4P3/2P5/PPQP1PPP/RNB1KBNR b KQkq -
rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -
r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1P3/PP3PPP/RN1QKBNR w KQkq -
r1bqkb1r/1pppnppp/p1n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 b kq -
r2qkbnr/pp1b2pp/2n1pp2/2ppP3/3P4/P1P2N2/1P3PPP/RNBQKB1R w KQkq -
r1b1kb1r/pp1p1ppp/1qn1pn2/8/4P3/1NN5/PPP2PPP/R1BQKB1R w KQkq -
rnbqkbnr/ppp2ppp/8/3P4/4p3/5N2/PPPPQPPP/RNB1KB1R b KQkq -
r1b1kb1r/1p1p1ppp/pqn1pn2/8/4P3/1NNB4/PPP2PPP/R1BQK2R w KQkq -
3r1k2/pp1n2pb/q1p1Qp1B/2P2r2/3Pp1Np/P1P4P/6P1/1R1R2K1 b - -
8/4r2p/2R3p1/k3Np2/n4P2/6P1/4P3/4K3 w - -
rnbqkb1r/pppn1ppp/4p3/3pP3/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq -
r3k1nr/ppp1q1pp/2nbbp2/1B1pp3/5P2/1PN1PN2/PBPP2PP/R2QK2R w KQkq -
rnbqkb1r/pppp1ppp/4pn2/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq -
r1bqkb1r/1pp2ppp/p1n5/3np3/2BP4/5N2/PPP2PPP/RNBQ1RK1 b kq -
4k3/pppppppp/8/8/8/8/PPPPPPPP/4K3 w - -
r1b1kbnr/ppqppppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -
rnbqkb1r/pp2pppp/5n2/2pp4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq -
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/2N2N2/PPP1PPPP/R2QKB1R w KQkq -
rnbq1rk1/pp3ppp/2pbpn2/3p4/3P4/3BPNB1/PPP2PPP/RN1QK2R w KQ -
rnbqkb1r/ppp2ppp/4pn2/6B1/2pP4/2N2N2/PP2PPPP/R2QKB1R b KQkq -
r2qkb1r/pp2pppp/2n2n2/2pp4/3P1Bb1/2P1PN2/PP3PPP/RN1QKB1R w KQkq -
r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq -
rqb1kbnr/pp1ppppp/2n5/1N6/4P3/8/PPP2PPP/RNBQKB1R w KQkq -
rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -
rnbqk2r/pp2bppp/4pn2/3p4/2PP4/2N2N2/PP3PPP/R1BQKB1R w KQkq -
5r1k/1p4R1/p3q1pp/3p4/3B4/PP6/1P4PP/6K1 w - -
rnbqkbnr/ppp2ppp/4p3/3p4/4P3/1P6/P1PP1PPP/RNBQKBNR w KQkq -
r2qkb1r/pp2pppp/2n2n2/2pp4/Q2P1Bb1/2P1PN2/PP3PPP/RN2KB1R b KQkq -
r2qkb1r/pppn1ppp/4pn2/1B1p1b2/3P1B2/4PN2/PPP2PPP/RN1QK2R w KQkq -
r2qk1nr/ppp2ppp/2np4/2b5/2B1P1b1/2N2N2/PP3PPP/R1BQ1RK1 w kq -
rnbqkbnr/ppp1pppp/3p4/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq -
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq -
rnbqk2r/pp3ppp/5n2/2bp4/8/2N1PN2/PP3PPP/R1BQKB1R b KQkq -
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/4P3/PP3PPP/RNBQKBNR w KQkq -
rn1qkbnr/pp2pppp/2p5/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR b KQkq -
rnbqkbnr/pp1p1ppp/8/2p1p3/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -
r1bqr1k1/pp1n1ppp/2n1p3/2ppP3/8/2PBPNB1/PP3PPP/R2QK2R b KQ -
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq -
rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P2PP/8/PPP2P2/RNBQKBNR b KQkq -
r1bqk2r/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPP3PP/R2QKB1R w KQkq -
r1bqk2r/pp3ppp/2n2n2/2bp4/8/2N1PN2/PP3PPP/R1BQKB1R w KQkq -
r1bqkb1r/pppp1ppp/2n2n2/6N1/2P1p3/2N1P3/PP1P1PPP/R1BQKB1R b KQkq -
rnbqkb1r/pp1n1ppp/4p3/2ppP3/3P1P2/2N5/PPP3PP/R1BQKBNR w KQkq -
rnbqk2r/ppp1bppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -
r1bqkb1r/pppp1ppp/2n2n2/8/2BpP3/5N2/PPP2PPP/RNBQ1RK1 b kq -
rnbqkbnr/pppppp1p/6p1/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq -
r2qkb1r/pp3ppp/2n1pn2/2pp4/Q2P1Bb1/2P1PN2/PP1N1PPP/R3KB1R b KQkq -
rnbqkbnr/ppp2ppp/4p3/3p4/8/1P6/PBPPPPPP/RN1QKBNR w KQkq -
rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq -
rnbqkb1r/pp1n1ppp/4p3/2ppP3/3P1P2/2N2N2/PPP3PP/R1BQKB1R b KQkq -
rnbqkb1r/pppppp1p/5np1/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq -
rnbqkb1r/pp2pp1p/5np1/3p4/2PP4/2N5/PP3PPP/R1BQKBNR w KQkq -
rnbqkbnr/ppp2ppp/4p3/3p4/8/1P2P3/PBPP1PPP/RN1QKBNR b KQkq -
rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq -
rnbqkb1r/ppp1pppp/3p1n2/3P4/8/8/PPP1PPPP/RNBQKBNR w KQkq -
r1bq1rk1/pppnppbp/3p1np1/8/P2P1B2/4PN1P/1PP1BPP1/RN1QK2R b KQ -
r3kb1r/ppP2ppp/2n1b3/8/2P1n3/8/PP2P1PP/RNB1KBNR w kq -
r1bq1rk1/pp1nppbp/3p1np1/2p3B1/2PP4/2N1PN1P/PP3PP1/R2QKB1R w KQ -
rnbqkb1r/pp2pppp/2p2n2/8/4N3/5N2/PPPP1PPP/R1BQKB1R w KQkq -
rn2kbnr/pp2pppp/1qp5/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq -
rnbqkbnr/pp3ppp/2p1p3/3pP3/8/3B4/PPPP1PPP/RNBQK1NR w KQkq -
rnbq1rk1/ppp1bppp/3p1n2/8/3NP3/2N3P1/PPP2PBP/R1BQK2R b KQ -
rnbqkb1r/pp2pppp/2pp1n2/3P4/Q1P5/8/PP2PPPP/RNB1KBNR b KQkq -
rn2kbnr/pp2ppp1/1qp5/3pPb1p/3P3P/2N5/PPP2PP1/R1BQKBNR w KQkq -
rnbqkb1r/ppp2ppp/3p4/4P3/2PQ2n1/8/PP2PPPP/RNB1KBNR w KQkq -
rnbqkbnr/pp3ppp/4p3/2pp4/8/1P2P3/PBPP1PPP/RN1QKBNR w KQkq -
r1bqkbnr/ppp2ppp/2n5/3p4/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq -
rn2kbnr/pp2ppp1/1qp5/3pPb1p/3P3P/2N5/PPP1NPP1/R1BQKB1R b KQkq -
rnbqkbnr/ppp2ppp/4p3/8/4p3/1PN5/PBPP1PPP/R2QKBNR b KQkq -
r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/3P1P2/2N1BN2/PPP3PP/R2QKB1R b KQkq -
r1bqkbnr/pp1p1ppp/2n5/4p3/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq -
r2qk2r/pb1nbp2/1pn1p3/2ppP1pp/8/3P1NPP/PPP2PB1/R1BQRNK1 w kq -
rnbqkb1r/ppp2ppp/4pn2/8/4p3/1PN5/PBPPQPPP/R3KBNR b KQkq -
r1bqk2r/pp2bppp/2np1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQK2R w KQkq -
rnbqk2r/pp2ppbp/5np1/3P4/3P4/2N5/PP3PPP/R1BQKBNR w KQkq -
r6k/5r2/1n2N1Rp/2Rp4/p2P4/P3P2P/qP3PPK/8 w - -
rn1qkbnr/ppp1pppp/8/3p1b2/2PP1B2/8/PP2PPPP/RN1QKBNR b KQkq -
rnb1kb1r/ppp2ppp/4pn2/8/3qp3/1PN5/PBPPQPPP/2KR1BNR b kq -
r1bqkb1r/pp3ppp/2n2n2/2pp4/8/2N2N2/PPPPBPPP/R1BQ1RK1 w kq -
r1bqkbnr/ppp2ppp/2n5/3p4/3P4/3B1N2/PPP2PPP/RNBQK2R b KQkq -
r1bqkbnr/pppp1ppp/8/1B6/3pP3/3P4/PPP2PPP/RNBQK2R b KQkq -
rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq -
r1bqkb1r/pp3ppp/2np1n2/4p3/4P3/1NN1B3/PPP2PPP/R2QKB1R b KQkq -
r1bqk1nr/ppp2ppp/2nb4/3p4/3P4/3B1N2/PPP2PPP/RNBQ1RK1 b kq -
r1bqkbnr/pp1p1ppp/2p5/8/2BpP3/3P4/PPP2PPP/RNBQK2R b KQkq -
r1bq1k1r/pp1n1pp1/4p2p/3pP3/2pP4/2P2N2/P1PQBPPP/R3K2R b KQ -
rnbq1rk1/pppp2bp/4pnp1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - -
r2qkb1r/pp3ppp/2npbn2/4p3/4P3/1NN1B3/PPP2PPP/R2QKB1R w KQkq -
r1bqk2r/ppp1nppp/2nb4/3p4/3P4/3B1N2/PPP2PPP/RNBQ1RK1 w kq -
r1bqkbnr/pp3ppp/2np4/1N2p3/4P3/8/PPP2PPP/RNBQKB1R w KQkq -
r2qkbnr/pp1nppp1/2p3bp/8/3P3P/5NN1/PPP2PP1/R1BQKB1R w KQkq -
rn1qk2r/pp3ppp/2pbbn2/1B1p4/8/5N2/PPPP1PPP/RNBQR1K1 w kq -
rnbqkb1r/pp2pp1p/6p1/3n4/3P4/2N5/PP3PPP/R1BQKBNR w KQkq -
r1bqkbnr/pp3ppp/2np4/1N2p3/2P1P3/8/PP3PPP/RNBQKB1R b KQkq -
rnb1k1nr/pp1ppp1p/6p1/q1P5/4P3/2P5/P1P2PPP/R1BQKBNR w KQkq -
rnbqk2r/ppp2ppp/4pn2/3p2B1/1bPP4/2N2N2/PP2PPPP/R2QKB1R b KQkq -
r1bqkb1r/pppp1pp1/2n2n1p/8/2BpP3/5N2/PPP2PPP/RNBQ1RK1 w kq -
r1bq1rk1/1ppp1ppp/p1n2n2/2b1p3/B3P3/2NP1N2/PPP2PPP/R1BQ1RK1 b - -
r1bq1rk1/4p1bp/p2p4/1PpPnP2/6PQ/2N5/PP1N3P/R3KB1R b KQ -
rnbq1rk1/ppp2ppp/4pn2/3p2B1/1bPP4/2N2N2/PP2PPPP/R2QKB1R w KQ -
rnbqkbnr/ppp2ppp/8/3pp3/8/6P1/PPPPPPBP/RNBQK1NR w KQkq -
rnbqkb1r/pp2pppp/2p2n2/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -
rnbq1rk1/ppp2ppp/4pn2/3p2B1/1bPP4/2N1PN2/PP3PPP/R2QKB1R b KQ -
r1bqk2r/p2p1ppp/2p2n2/2b1p3/4P3/2NB4/PPP2PPP/R1BQK2R w KQkq -
r1b1kb1r/pp1n1ppp/1qn1p3/2ppP3/3P1P2/2N1BN2/PPPQ2PP/R3KB1R b KQkq -
rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/4P3/PP3PPP/RNBQKBNR b KQkq -
r1b1kb1r/pp1n1ppp/1qn1p3/2ppP3/3P1P2/2N1BN2/PPP3PP/R2QKB1R w KQkq -
rnbqkb1r/ppp2ppp/8/3n4/8/2N5/PP1P1PPP/R1BQKBNR w KQkq -
r1bqkbnr/pp2pppp/2np4/8/2PNP3/8/PP3PPP/RNBQKB1R b KQkq -
r1b1k1nr/pppp1ppp/2n2q2/2b5/3NP3/2P1B3/PP3PPP/RN1QKB1R b KQkq -
rnbqkb1r/pp2pppp/3p1n2/8/3NP3/3B4/PPP2PPP/RNBQK2R b KQkq -
r2qkb1r/pp2pppp/2n2n2/2pp1b2/3P1B2/2P1P3/PP1N1PPP/R2QKBNR w KQkq -
rnbq1rk1/ppp2pbp/3p1np1/3Pp3/2P1P3/2N1BP2/PP4PP/R2QKBNR b KQ -
rn1qkb1r/2p2ppp/1p2bn2/3p4/3P4/2N5/PP3PPP/R1BQKBNR w KQkq -
r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -
rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2NB4/PPP2PPP/R1BQK2R b KQkq -
rn1qkbnr/ppp2ppp/4p3/3p1b2/2PP1B2/8/PP2PPPP/RN1QKBNR w KQkq -
rnbqkb1r/pp2pp1p/2pp1np1/8/B3P3/2N5/PPPP1PPP/R1BQK1NR w KQkq -
r1bqkbnr/ppp2pp1/2np3p/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R w KQkq -
rnbqkb1r/ppp1pp1p/6p1/3p4/3PnB2/3BP3/PPP2PPP/RN1QK1NR b KQkq -
rnbqkb1r/pp2pp1p/2pp1np1/8/B3P3/2NP4/PPP2PPP/R1BQK1NR b KQkq -
r1bqkb1r/pp1ppppp/2n2n2/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq -
rnbqkb1r/1p3ppp/p2p1n2/4p3/4P3/2NB4/PPP1NPPP/R1BQK2R b KQkq -
r3kb1r/pp1qpppp/2n2n2/2pp1b2/3P1B2/1QP1P3/PP1N1PPP/R3KBNR w KQkq -
r2qkb1r/pp2pppp/2np1n2/2p5/2P1P1b1/2N2N2/PP1PBPPP/R1BQK2R w KQkq -
rnbqkbnr/pp3ppp/8/1Npp4/4p3/6P1/PPPPPPBP/RNBQK2R b KQkq -
r2qkb1r/pp2pppp/2n2n2/3p4/3P2b1/2N2NP1/PP2PPBP/R1BQK2R b KQkq -
r1bq1rk1/pppp1ppp/2n2n2/4p3/1bP5/1PN1PN2/PB1P1PPP/R2QKB1R b KQ -
rn1qkbnr/ppp2ppp/4p3/3p1b2/2PP1B2/1Q6/PP2PPPP/RN2KBNR b KQkq -
r2qkb1r/pp2pppp/2np1n2/2p5/2P1P1b1/2NP1N2/PP2BPPP/R1BQK2R b KQkq -
rnbqkb1r/ppppnppp/4p3/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq -
rnbqkbnr/1p1ppppp/p7/2p1P3/8/5N2/PPPP1PPP/RNBQKB1R b KQkq -
r1bqkb1r/pp2pp1p/2n2np1/3p4/3P4/2N2NP1/PP2PP1P/R1BQKB1R w KQkq -
r1b1qrk1/pppnppbp/3p1np1/8/3P1B2/4PN1P/PPP1BPP1/RN1Q1RK1 w - -
rn1qkbnr/ppp2ppp/4p3/3p1b2/2PP1B2/2N5/PP2PPPP/R2QKBNR b KQkq -
rn1qk2r/ppp1ppbp/3p1np1/8/2PPP1b1/2N2N2/PP2BPPP/R1BQK2R b KQkq -
rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP1Bb1/4PN2/PP3PPP/RN1QKB1R w KQkq -
r1bqk2r/pp1n1ppp/2n1p3/2bpP3/3N1P2/2N1B3/PPP3PP/R2QKB1R w KQkq -
r1bqkbnr/ppp2ppp/2np4/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq -
rnb1kbnr/ppp1pppp/4q3/8/8/2N5/PPPPBPPP/R1BQK1NR b KQkq -
rnbqkbnr/pppp1ppp/8/4p3/2P5/1P6/P2PPPPP/RNBQKBNR b KQkq -
r1bq1rk1/pppp1ppp/2n2n2/2b1p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R w KQ -
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/1P6/P2PPPPP/RNBQKBNR w KQkq -
r1bq1rk1/pppp1ppp/2n2n2/2b1p1B1/2B1P3/2NP1N2/PPP2PPP/R2QK2R b KQ -
rnbqkbnr/pppp1ppp/4p3/8/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq -
r1bq1rk1/pp1n1ppp/2n1p3/2bpP3/3N1P2/2N1B3/PPPQ2PP/2KR1B1R b - -
rn1qk1nr/pp3ppp/2pb4/3p1b2/3P4/2N3B1/PP2PPPP/R2QKBNR w KQkq -
r1bqkb1r/pp2pppp/2n2n2/2pp4/8/3P1NP1/PPP1PPBP/RNBQ1RK1 b kq -
2kr3r/pp3ppp/2b5/6q1/3P4/4N3/PP3PPP/R2QK2R w KQ -
r1bq1rk1/pppp1pp1/2n2n1p/2b1p1B1/2B1P3/2NP1N2/PPP2PPP/R2QK2R w KQ -
r2qkb1r/pp2pppp/2n2n2/3p1b2/3P4/2N2NP1/PP2PP1P/R1BQKB1R w KQkq -
rnbqkb1r/pppppppp/1n6/4P3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq -
r2qkbnr/ppp2ppp/3p4/4n3/2B1P3/5Q2/PPP2PPP/RNB1K2R w KQkq -
r1b1k2r/pppp2pp/2n2n2/3Q4/2P2B2/q1P2N2/P3PPPP/2R1KB1R w Kkq -
rnbqkb1r/pp2pppp/2p5/8/4Q3/5N2/PPPP1PPP/R1B1KB1R b KQkq -
rnbqkbnr/pp2pppp/8/3p4/3P1B2/8/PP2PPPP/RN1QKBNR b KQkq -
rnbqkbnr/pp3ppp/4p3/3p4/3P1B2/8/PP2PPPP/RN1QKBNR w KQkq -
rnbqk2r/pp3ppp/3bpn2/3p4/3P1B2/2N1P3/PP3PPP/R2QKBNR w KQkq -
rnbq1rk1/ppp2pbp/3p1np1/4p3/3PPP2/2PB4/PP2N1PP/RNBQ1RK1 b - -
rnbqkbnr/pp3ppp/4p3/2pp4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -
rnb1k2r/pp3ppp/3qpn2/3p4/3P4/2N1P3/PP3PPP/R2QKBNR w KQkq -
r2qkb1r/pp2pppp/2n2n2/3pN3/3P2b1/2N3P1/PP2PP1P/R1BQKB1R b KQkq -
r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq -
r1bq1rk1/1p1n1ppp/p1n1p3/2bpP3/3N1P2/2N1B3/PPPQ2PP/2KR1B1R w - -
r2qk2r/ppp2ppp/2nbpn2/3p4/3P2b1/2P2NP1/PP1NPPBP/R1BQ1RK1 w kq -
r2qk2r/ppp2pp1/2npbn1p/2b1p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQK2R w KQkq -
r1bq1rk1/pppp1pp1/2n2n1p/2b1p3/2B1P3/2NP1N2/PPPB1PPP/R2QK2R b KQ -
r1bqk1nr/pp3ppp/2nbp3/2pp4/4P3/3P1NP1/PPPN1PBP/R1BQK2R b KQkq -
rnbqk1nr/ppppppbp/6p1/8/3PPP2/8/PPP3PP/RNBQKBNR b KQkq -
r2qkb1r/pp2pppp/2n2n2/3pNb2/3P4/2N3P1/PP2PP1P/R1BQKB1R w KQkq -
r1bqkb1r/pp3ppp/2nppn2/2p5/2B1P3/P1N2N2/1PPP1PPP/R1BQK2R w KQkq -
r1bqkb1r/ppp2ppp/2n2n2/3p4/3PPp2/2N2N2/PPP3PP/R1BQKB1R w KQkq -
rnbqkbnr/pp1ppppp/2p5/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -
rn1qkbnr/pp3ppp/2p1p3/3p1b2/2PP1B2/2N5/PP2PPPP/R2QKBNR w KQkq -
rnbqkb1r/pp2pppp/3p1n2/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq -
rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq -
rnbqkb1r/pp2pppp/3p1n2/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -
rn1qkbnr/p4ppp/1pp1p3/3p1b2/2PP1B2/1QN5/PP2PPPP/R3KBNR w KQkq -
rnbqkbnr/pp2pppp/2p5/8/3pP3/5N2/PPPP1PPP/RNBQKB1R b KQkq -
r1bqk2r/ppp2pp1/2np1n1p/2b1p1B1/2B1P3/2NP1N2/PPP2PPP/R2QK2R w KQkq -
rnbqkb1r/pppppppp/8/8/3Pn3/5N2/PPP1PPPP/RNBQKB1R w KQkq -
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2P3P1/PP1P1P1P/RNBQKBNR b KQkq -
rnbqkb1r/ppp1pppp/8/3p4/3Pn3/4PN2/PPP2PPP/RNBQKB1R w KQkq -
rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq -
r1bqkb1r/ppp2ppp/2n5/3n4/3P1p2/2N2N2/PPP3PP/R1BQKB1R w KQkq -
rnbqkbnr/pp3ppp/8/2pp4/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -
rnbqkbnr/ppp1pppp/3p4/8/4PP2/8/PPPP2PP/RNBQKBNR b KQkq -
r1bqkbnr/ppp2ppp/2n5/3p4/3P4/5N2/PP2PPPP/RNBQKB1R w KQkq -
r1bq1rk1/3n1ppp/p3p3/1pbpP3/3B1P1P/2N5/PPPQ2P1/2KR1B1R w - -
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq -
rnbqk1nr/pppp1pbp/4p1p1/8/3PPP2/5N2/PPP3PP/RNBQKB1R b KQkq -
rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq -
r1bqk2r/pppp1ppp/2n2n2/4p3/1bPP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq -
rnbqkb1r/pp2pppp/3p4/3n4/3P4/8/PPP2PPP/RNBQKBNR w KQkq -
r1bqk2r/ppp2ppp/2np1n2/4p3/1bPP4/2N1PN2/PP3PPP/R1BQKB1R w KQkq -
r1bqk2r/pp1nbppp/2pp1n2/4p3/2BPP3/2N2N2/PPP2PPP/R1BQ1RK1 w kq -
rnb1kb1r/ppp2ppp/5n2/4p3/4P3/4B3/PPP2PPP/RN1K1BNR w kq -
r1bqkb1r/ppp2ppp/2np1n2/8/3PPB2/2N2N2/PPP3PP/R2QKB1R b KQkq -
rnbqk1nr/1pp2pbp/p2pp1p1/8/2BPPP2/5N2/PPP3PP/RNBQK2R w KQkq -
r1bq1rk1/pppnppbp/3p1np1/8/2BPPB2/2N2N2/PPPQ1PPP/R3K2R b KQ -
rnbqkb1r/pp2pp1p/1n1p2p1/8/2PP4/2N5/PP3PPP/R1BQKBNR w KQkq -
rnbqkbnr/ppp1pppp/3p4/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -
rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2BPPP/R1BQK1NR w KQ -
rnbqkb1r/ppp1pppp/3n4/3p2P1/3P4/2N2P2/PPP1P2P/R1BQKBNR b KQkq -
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/1PN5/P2PPPPP/R1BQKBNR b KQkq -
rnbqkb1r/pp2pppp/2pn4/3p2P1/3PP3/2N2P2/PPP4P/R1BQKBNR b KQkq -
rn1q1rk1/pbp1ppbp/1p1p1np1/8/3P1B2/2P1PN2/PP2BPPP/RN1Q1RK1 w - -
rnb1kbnr/ppp2ppp/4p3/8/4P3/5N2/PPP2PPP/RNBK1B1R b kq -
r1b1kb1r/pp1q1ppp/2n1pn2/8/2Bp4/1N3N2/PPP2PPP/R1BQ1RK1 w kq -
rn1qkbnr/pp2ppp1/2p3bp/8/3P3P/6N1/PPP2PP1/R1BQKBNR w KQkq -
rnbqkbnr/pp2pppp/2pp4/8/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -
rnbqk2r/pp2ppbp/1n1p2p1/8/2PP4/2N2N2/PP3PPP/R1BQKB1R w KQkq -
rnbqkbnr/pp3ppp/8/2pp4/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq -
r2qkbnr/pp1npppb/2p4p/7P/3P4/3B1NN1/PPP2PP1/R1BQK2R b KQkq -
r1bqkb1r/pppn1ppp/4pn2/8/3PN3/5N2/PPP2PPP/R1BQKB1R w KQkq -
rnbqkb1r/pp3ppp/5n2/2pp4/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq -
r2qkb1r/pp3ppp/2n1pn2/3p1b2/3P4/2N2NP1/PP2PPBP/R1BQK2R w KQkq -
