FEN
R7/5pk1/7p/5PpP/2p1P3/prP2P1K/8/8 w - - 4 45
rnbqkb1r/pp2pp1p/5np1/2p1N3/2B5/3P4/PPP2PPP/RNBQK2R b KQkq - 0 6
r2r2k1/4Q1b1/p2p2pp/1pp5/5B2/1P5P/P4PP1/3b2K1 w - - 0 27
7r/3b2kn/3p1pq1/1pnPp3/2p1P2Q/2P1R1N1/1PB3P1/R5K1 w - - 0 37
r4rk1/1bqnbppp/p2Pp3/1p1n4/3pN3/2P2N2/PPB2PPP/R1BQR1K1 b - - 0 14
8/p7/2R3kp/8/5Bb1/r5P1/2P5/4K3 b - - 1 39
1r6/p3k1p1/4p3/3nP1PP/1P6/2p3K1/2PB4/1R6 w - - 0 36
5bk1/p4p2/3N2p1/5p1p/P6P/1P3RP1/r3rP2/3R1K2 b - - 0 30
3q1rk1/1pp1n1bp/3p4/r1nPppBB/P7/2N4P/2PQ1PP1/R3R1K1 b - - 1 18
8/4k2p/1p2r1p1/2p2p2/1PPnP3/p4P1P/P4NP1/3R1K2 b - - 0 45
2r2rk1/5pbp/p1n1b1p1/1p6/3qB2B/Q7/PP3PPP/2R2RK1 w - - 0 21
r1b1k2r/pp1nqppp/2p1p3/3p4/2PPn1P1/4PN2/PPQ2P1P/2KRBB1R b kq - 2 11
2r1k2r/2q1ppb1/p5p1/np2Pb2/3B1Q1p/P1P2N1P/KP2B1P1/2R1R3 b k - 6 27
r3r1k1/2qn1pp1/3bb2p/pp2p3/2p1P2N/P6P/1PPBQPP1/2NR1RK1 b - - 1 22
8/4B3/8/8/kpp3p1/8/1P1K4/8 w - - 0 50
4r1k1/2RR1Nbp/4r3/p1B5/8/1P4n1/P7/6K1 b - - 1 34
1rr3k1/5n1R/6p1/pp1pppP1/8/P1P1PN2/1P3PK1/7R b - - 35 56
r2q1rk1/pb1n1ppp/1ppb1n2/3pN3/3P4/1P1BP3/PB1N1PPP/R2Q1RK1 w - - 2 12
r1q1k1nr/ppp1pp2/6p1/3PpP2/4P3/6Pb/PPP3B1/R1BQ1RK1 b kq - 0 14
7R/8/5K2/5p2/3pk3/8/8/8 b - - 0 54
r1bqk2r/1p1n1ppp/2pb1n2/3p4/1P1Pp3/p1P1P3/P1BN1PPP/RNBQ1RK1 b kq - 1 12
r1q2rk1/3b1pbp/1pp3p1/4pn2/1p4P1/P4N1P/P1Q1PPB1/3RK2R w K - 0 19
8/5pk1/1p3n2/2p3Qp/3P3P/P4P2/1q4P1/6K1 b - - 1 31
r1q1k2r/pp1nppb1/2pp2p1/3P3p/2P1PBbP/3Q1NP1/PP3PB1/R3R1K1 b kq - 9 15
6R1/p4p1N/4p3/4bkPP/3p4/6P1/6K1/4r3 b - - 0 48
1r4k1/1rq3bp/pN1p4/P1nPpp2/2P5/2N1Q3/5PPP/RR4K1 w - - 0 27
r1bq1rk1/5pbp/p1np2p1/1pp5/3PP3/2N1PN1P/PPBQ2P1/R4RK1 b - - 2 16
rn1q1rk1/ppp1ppbp/3p1np1/8/3P2b1/1P2PN2/PBP1BPPP/RN1QK2R w KQ - 3 7
2r2k2/4bpp1/p3p2p/1pq1P3/4Q3/6P1/P3RPP1/5BK1 b - - 2 34
r4rk1/pp3nbp/3p2b1/2pP4/qn3P1B/P1N3N1/1P1QB1P1/2KR3R b - - 2 19
rnbq1rk1/pp2ppbp/5np1/2pp4/2PP4/1PN1PN2/PB3PPP/R2QKB1R w KQ - 0 8
rnbq1r2/pp3k2/4p1p1/2ppP1bQ/3P4/8/PPPN1PP1/R3K2R w KQ - 0 16
2r1r1k1/p4pbp/Ppq1bnp1/3n4/2NPp3/4P3/1B1NBPPP/R2Q1RK1 w - - 2 20
8/2p5/p1kp4/1p1b2NP/1P1b1P2/6BQ/6PK/3q4 w - - 1 44
8/p2Q4/2p3k1/8/3p1P1K/1P3qP1/P6P/8 w - - 8 44
r3r1k1/bpq2pp1/2p1bnnp/p2pN3/P2PP3/1P3N1P/1BQ2PP1/3RRBK1 b - - 1 19
2r3k1/6p1/p4n1p/1p1p4/3N4/4P3/PPr1R1PP/3R1K2 b - - 8 27
8/4qpk1/4p1p1/3pP3/4rPQp/2P2R1P/6P1/7K b - - 7 41
kr2r3/p6P/3qpQ2/3b2p1/2p3P1/2P5/PPB5/KR2R3 w - - 0 35
r1bqkb1r/pppn1p1p/3p1np1/4p3/2P5/1PN2NP1/PB1PPP1P/R2QKB1R b KQkq - 0 6
1k6/ppp1q3/5bp1/3rp3/8/1P2PN2/PQ3PP1/1K5R b - - 0 27
r4rk1/pp4pp/5b2/1Q3pN1/8/1P1R2P1/P3qP1P/1R4K1 w - - 1 26
2r1r1k1/1p1qpp1p/pnnp2p1/8/2P1N3/1P4PP/Pb1QPPB1/2RR2K1 w - - 0 19
r4rk1/pb1qnpb1/1p1pp1pp/2p1n3/4P2P/2PPBNP1/PP3PBN/R2QR1K1 w - - 4 14
8/1p3pk1/3q2p1/2pN3p/2Pn3P/1P1Q2P1/P1r2RB1/4R2K b - - 0 34
2r2rk1/1bq2pbp/p2p2p1/np4B1/1n2P3/1B3N1P/PP3PP1/1R1QRNK1 w - - 10 20
7r/1k6/8/PPK5/8/8/8/1R6 b - - 2 81
4r1k1/4b3/r4RK1/7P/8/1P1N4/8/5R2 b - - 6 52
6k1/8/7r/1R6/P6p/2K5/8/8 b - - 1 58
r2qk2r/3n1pbp/bnp1p1p1/p2pP3/1p1P1P2/PP1BBNN1/2P3PP/R2Q1RK1 b kq - 0 14
r1b2rk1/1pqnppbp/2pp1np1/p7/P1NP4/1P2PN2/1BP1BPPP/R2Q1RK1 b - - 1 10
3r1rk1/p3pnbR/4Q1P1/1p1bP3/5PP1/5N2/qPP5/2KR2B1 w - - 1 25
2rr2k1/5pbp/pp2q1p1/1Nn5/3Bp3/1P2P3/P3QPPP/2R2RK1 w - - 0 21
r1bqkbnr/1pp3pp/p4p2/4p3/3pP3/2P2N2/PP3PPP/RNBQ1RK1 w kq - 0 8
1Q6/1P3pkp/6p1/2Np4/R2P2PK/8/7P/1r3q2 b - - 2 44
2rq1rk1/pp2bppp/4pn2/8/3P4/2N2Q2/PP3PPP/R1BR2K1 b - - 0 15
2bq1rk1/4bppp/1nP1pn2/rN6/8/3BPN2/P4PPP/R1BQ1RK1 b - - 0 14
8/pR6/5P2/8/1pk1N3/5K2/8/7r b - - 0 55
R7/P6p/6p1/2p3k1/r7/3P2PP/8/2K5 b - - 20 46
1qb2rk1/1p3ppp/pQn5/2N5/4B3/8/PPP3PP/1K1r3R w - - 0 22
4bk2/4qp2/4p1R1/1p1pP2r/1r1P1QR1/5B2/5PPK/8 w - - 0 44
2r2rk1/pp1b1ppp/1q2p3/3pPn2/3P1Qn1/PP1B4/1BPN2PP/R4RK1 b - - 2 16
1r2q1k1/5p1p/2p3p1/p1Pp4/P1nN4/4P3/5PPP/1R2Q1K1 b - - 2 26
r3r3/pp1k1p2/2p1bP1p/2qp1B2/5Q1p/P6P/5PP1/4R1K1 b - - 4 26
r1br1bk1/ppq1npp1/4p2p/8/7R/PP1B1N2/1BP1QPPP/R5K1 w - - 2 17
4rr2/ppkbpQ1p/1n1p4/q1pP2N1/2P1pB2/2P5/P3BPP1/2R1K3 w - - 7 19
r2qk2r/1p3ppp/p1nbbn2/3p4/8/1PN1PN2/P3BPPP/R1BQ1RK1 b kq - 0 12
r2q1r2/1b2npbk/p2p1npp/1p6/P1pPP3/4BNNP/1PB2PP1/R1Q2RK1 w - - 3 17
r1bqk2r/pppn1pb1/3p1npp/4p3/3PP2B/2PB1N2/PP3PPP/RN1Q1RK1 b kq - 1 8
7r/8/8/4N3/2p5/P1B1k3/2K5/8 w - - 0 40
8/8/5k1p/2p5/1qP4P/3R2P1/5P2/5BK1 w - - 15 52
2R5/6pk/5b1p/3P4/P7/8/1P1r4/KR6 w - - 1 44
r3k2b/p2q1p2/2pnn1p1/1p1p4/3P2P1/3BB1Q1/PPP1NP2/2K4R b q - 1 19
8/p1r2p1p/2NR2pk/6b1/4q3/2Q1P3/5P1P/5BK1 w - - 3 34
2r4k/p4rq1/4b2p/2pNbppP/2P1p3/1P2P1P1/P1QR1P2/3R1BK1 b - - 18 49
r4rk1/1ppqnpp1/1b5p/3pP2b/p2P4/3BBNP1/PP3PPK/2RQR3 w - - 4 20
r5k1/1pqb1pp1/8/3pP1Q1/3N1P2/1P6/6PK/3R4 w - - 1 41
1Q3k2/p6p/3p4/P4p2/2Ppqb2/8/5PPP/4NK2 b - - 2 33
5rk1/5p1p/6p1/8/3R4/5P2/5PKP/8 w - - 11 35
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1
r2qk2r/ppb2ppp/2p1pn2/8/3P4/5Q1P/PPP1BPP1/R1B2RK1 w kq - 3 13
5k2/p2n1ppp/1p2pn2/2b5/2N2N2/2P2PP1/P3P1bP/R3K3 b Q - 6 21
3r1rk1/2q2ppp/bp1Np3/p3Q3/P7/5BP1/1P2PP1P/3RK2R b K - 4 20
r3r1k1/ppp2ppp/5n2/3p4/3P2b1/5PP1/PPPN2P1/R3RBK1 b - - 0 18
Q7/5pp1/4n1k1/4p3/1P1r2P1/8/5PK1/8 w - - 1 47
5b2/2kr1p1p/5Rp1/1p2P3/5P2/rN4P1/2P4P/1K1R4 w - - 0 36
1k1rr3/1bq1bp1p/ppnppPpP/6P1/4P3/1NN1Q3/PPP1B3/1K1R3R b - - 0 22
6b1/2Q3pk/4qPp1/6Pp/4P2P/2BPK3/8/8 b - - 2 56
4rrk1/p3q1bp/4p1p1/2Pp4/1P4P1/2nQBN1P/P3BPK1/5R2 b - - 2 28
8/5rk1/3b2p1/4R2p/7P/1pP3P1/1P6/2K5 w - - 1 37
5knr/3R4/2r2pp1/p7/2P1Pp1P/1P5B/P7/4K2R w K - 0 30
r1qr1bk1/2p2pp1/p1n1bn1p/1p2p3/4P3/2P1NN2/PPBBQPPP/R2R2K1 w - - 6 16
r2qr1k1/1p2b1p1/2p2pN1/p2p2p1/1P1P4/n2NP1P1/4QPP1/1RR3K1 w - - 0 29
r4rk1/ppp1q1pp/4p3/4Bp2/P2Pp2P/1QPbP3/1P3PP1/R3K2R b KQ - 2 15
5rk1/p4ppp/4b3/2q5/Q7/2r2B2/P4PPP/R2R2K1 w - - 2 23
r1bq1rk1/1p2ppbp/3p1np1/pBnP4/P7/2N1BN2/1PP2PPP/R2QR1K1 w - - 3 13
r7/2pk3p/1p4b1/5N2/6P1/4N3/1PP2K1P/8 b - - 4 34
r7/p5pp/2pPkp2/1bPp4/4pP2/R7/PP4PP/2K1R3 w - - 3 28
8/8/p4p2/1n1p1N2/1N6/4PP1k/5K2/8 b - - 3 48
2r1k2r/p2bpp2/3b1p2/1p1P3p/3P4/1Pp2N2/P1P3PP/1K1R1B1R b k - 3 20
2rr2k1/pp3pb1/2n1p1p1/2p5/3PBP1R/2P1P3/P2B2P1/1R2K3 b - - 5 21
4k1r1/p2p3p/1pnPp2P/2p1Pqr1/P1P2Np1/2B1Q1P1/4RP2/2K5 b - - 0 36
r5k1/5p1p/3N1bp1/p1B5/8/1Pn3P1/P2R1PKP/8 b - - 0 35
3q2k1/5rb1/1N1p1n1p/P4Q2/3Bp3/8/2r3PP/R1R3K1 b - - 5 29
3r2k1/1q1rbpp1/3ppnn1/p1p5/2P1PP1p/1PN1NQP1/P6P/B2RR1K1 b - - 3 31
r2q1rk1/pb2bppp/1pnppn2/2p5/3PP3/2P2N2/PPB2PPP/R1BQRNK1 b - - 3 10
5bk1/1p3qpp/2p1n3/3pP2N/1P1P2Q1/7P/3B2P1/7K b - - 3 33
r3r1k1/5pp1/2qp1b1p/1p1R4/1P2P1P1/1Q3N2/5PKP/4R3 b - - 1 26
2r5/4bpk1/1q1p2pp/ppr1p3/4B1P1/2PR3P/P3QP2/3R2K1 w - - 1 31
r2qkb1r/pb1n1ppp/2p1pn2/1p2N3/3P4/3BPN2/PP3PPP/R1BQ1RK1 b kq - 3 9
8/4k2p/2K2pp1/2P5/4r3/R7/8/8 w - - 0 46
2r1r1k1/5p1p/2p4N/p2p1qP1/3Q3P/P4P2/5K2/1R5R b - - 5 29
3q1krr/1p1nbp2/p1p5/P3PpPp/1PRN1P2/7P/3Q1BK1/R7 w - - 2 31
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1
r1bq1rk1/p3b1p1/1np4p/4pp2/4N3/1P1P1Q2/1PP2PPP/RNB2RK1 w - - 0 15
8/pk1q2bp/1p6/P2p3Q/2pPrp2/2P3B1/6PP/5RK1 w - - 0 31
3rr3/1q3pk1/b5p1/R2Pp2p/P2p3P/BP1P2P1/5PBK/4Q3 w - - 1 35
rn1q1rk1/pb1pppbp/1p3np1/2p5/2PP4/1P2PN2/PB2BPPP/RN1Q1RK1 b - - 0 8
5r2/p2nk1p1/n3p1pr/P1ppP1Np/2qP4/2P5/2Q1NPP1/R3R1K1 w - - 1 24
r2qr1k1/1p3pp1/2ppbnnp/p1b1p3/P3P3/2PP1NNP/1PB2PP1/R1BQ1RK1 w - - 4 14
8/8/1pK5/2p5/Q7/1r6/2k5/8 b - - 55 86
rn1qkb1r/1bp2ppp/p3pn2/1p6/P7/1P2PN2/3PBPPP/RNBQ1RK1 b kq - 0 8
2r3k1/q3bpp1/4p3/2n1P2p/2N2P1P/4NQP1/8/3R3K b - - 1 40
8/4bpk1/2q1p1p1/1p5p/5P1P/1P2R1P1/4NP2/3R2K1 b - - 0 38
3r1rk1/ppbnqppp/2p1pn2/3p4/1PPP4/P2BP2P/1B1NQPP1/R2R2K1 b - - 2 14
r1bqk2r/2ppnpbp/p1n3p1/1p6/3PP3/1B3N2/PP3PPP/RNBQ1RK1 b kq - 2 9
1k3b1r/pp1N1ppp/1nR1p3/1N3b2/1q6/1B6/PB1rQPPP/5K1R b - - 2 17
2k1r2r/ppq2p2/2pbpnb1/4N1p1/P2P2p1/1BN4P/1PP1QP2/R3R1K1 w - - 0 21
r1bqkbnr/pppnpppp/4P3/8/8/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 6
r1bq1rk1/2p2pb1/p4npp/1p1n4/3P4/1BN2N1P/PP3PP1/R1BQ1RK1 w - - 0 14
1Q6/p3n3/P2Nk1qp/2r2p2/4p2n/7P/5PB1/6RK w - - 4 43
2r1k2r/p3bp1p/1p2p3/3pP1p1/1P1n1P2/P3RN2/6PP/1RB3K1 b k - 1 21
3q1r1k/1R4pp/8/2pN4/2PbQ3/r4P1P/6P1/1R5K b - - 0 32
3r2k1/1pq4p/8/1PP2P2/2b1pPB1/2rp4/5PP1/R2Q1RK1 b - - 0 31
r1bq1rk1/p1p2pp1/5n1p/1pp1N3/3nP3/1B1P4/PPP2PPP/R1BQK2R b KQ - 1 13
r1bqk1nr/pppp2bp/2n2pp1/1B6/4P2B/2N2N2/PP3PPP/R2QK2R b KQkq - 0 8
6k1/4b2p/4Pp2/3r1P2/5R2/7P/5B2/6K1 b - - 2 36
r2q1rk1/pp1b1ppp/4pn2/2b5/2B2B2/2N1P3/PP3PPP/2RQ1RK1 b - - 2 13
2b1r3/R2p1pk1/6p1/2rBP2p/5P1P/6P1/3R4/6K1 b - - 0 38
8/1p5p/4kp2/p2p2p1/P2P2P1/3K4/1P3P1P/8 w - - 7 38
r1bqkbnr/2pp1p1p/p5p1/n7/Pp1NP3/1B6/1PP2PPP/RNBQK2R w KQkq - 1 9
8/4R1pk/7p/1p3q2/p2Q4/P5PP/1Pr2PK1/8 b - - 6 44
8/1k2K3/8/pP6/P7/8/8/8 w - - 6 61
6k1/1pq2pp1/3Np2p/3nP3/P3Q3/6P1/5PKP/8 b - - 4 36
8/6R1/1p1k4/p2b4/P7/1PK5/8/8 b - - 17 66
r1bq1rk1/pppnbppp/4pn2/3p4/2PP1B2/2N1PN2/PP3PPP/R2QKB1R w KQ - 1 7
r3q3/1kp2rR1/5p2/1ppNn2p/4P2P/1P1P1P2/1BP3Q1/1K6 b - - 6 34
r2q1rk1/1p2bppp/4b3/1P1pB3/p7/Pn2PN2/R3BPPP/3Q1RK1 w - - 4 17
rnbqkb1r/1p3ppp/p4n2/4pNB1/3pP3/P1N5/1PP2PPP/R2QKB1R w KQkq - 0 9
r1bq1rk1/pp1n1ppp/4p3/3pP3/1bPNnB2/2NB4/PPQ2PPP/R3K2R b KQ - 2 10
r5k1/pppn1rpp/3pb3/4p3/2P4q/PPQ2PN1/2PB2PP/2KR3R b - - 0 17
8/3r4/pnkrp3/2p2p2/P5p1/1P4P1/2KB1P2/3RR3 b - - 3 64
1rr3k1/1q1bbpp1/3ppn1p/pN6/P3P2P/3BBP2/1P1Q2P1/1K1R3R w - - 6 21
rn1q1rk1/pp2npbp/2p1p1p1/3p4/4P3/2NP1QPP/PPP2PB1/R1B2RK1 w - - 5 10
r5k1/2R2p1p/1p4p1/3br3/1P2p3/4P1P1/5P1P/3R1BK1 b - - 0 24
8/1p1k1p2/4p1p1/1pp1P2p/3r1P1P/P5K1/1P4P1/5R2 w - - 2 29
2R5/5b1k/2p4p/4pP2/2Pp2P1/3P4/7K/8 b - - 1 47
rn2kb1r/pp3ppp/2p1pn2/q4b2/2BP4/2N2N2/PPPB1PPP/R2QK2R w KQkq - 2 8
r4rk1/1p1nbpp1/p2q2p1/3p4/3n4/2NB1P2/PP1B2PP/1KRQR3 w - - 4 20
1k6/pb3p2/1p2p3/3pP3/1n1P1nB1/4KP2/PP1Q2q1/2R4r w - - 0 36
r2r1b2/1bp3kp/p4pp1/1p2pP2/4P1P1/1BP1BK2/PP5P/3R1R2 b - - 3 22
8/1pB2k1p/p1n5/6p1/1P6/P6P/3r1PP1/R5K1 b - - 0 29
1rbqk2r/4npb1/2npp1p1/p1p3Pp/1p2PP1P/3P1N2/PPP1N1B1/R1BQK2R w KQk - 0 13
8/8/2pNb3/p1p4p/P1P2K1P/1k6/8/8 b - - 0 42
8/p2k3p/1p1n2p1/2pNp3/8/2P1P2P/P2R1rP1/2K5 b - - 3 26
6k1/p2nppbp/2n1P1p1/1pp5/2N2B2/2P2N1P/PP3PP1/3K4 b - - 0 22
rnb1k2r/pp1p3p/3pqnp1/2p5/8/8/P2BPPP1/2RQKBNR w Kkq - 2 12
N1b2knr/pp2pp1p/2n3p1/8/4q3/5N2/P2BBPPP/b2QK2R w K - 0 13
2r3k1/2N5/1n1B1n2/3P4/2R3p1/8/6PP/6K1 w - - 0 40
2r3k1/5p2/1p2pPpp/1P1bP1q1/pB1r4/P3R3/2pKR2P/2Q5 w - - 3 50
rn1qkb1r/pb3ppp/1p2pn2/2pp4/3PP3/3B1N2/PPPNQPPP/R1B1K2R w KQkq - 0 7
R7/5pk1/6pp/2q5/p3B3/5P1P/5P1K/8 w - - 4 42
2rr2k1/5ppp/4p3/1bqp2P1/p2RPP2/1p4N1/PPPQ3P/1K1R4 w - - 0 25
rnbqk1nr/1p1p1ppp/p3p3/2b5/4P3/1N1B4/PPP2PPP/RNBQK2R b KQkq - 3 6
r5r1/p3kb1p/1pp2p2/4p2P/2P1Pp2/1PN2P2/P1P4R/2KR4 w - - 1 27
r1bqr1k1/1pp2pp1/pb1p1n1p/n7/3PP3/P1N2N1P/1PB2PP1/R1BQR1K1 w - - 2 13
rnb1k2r/pp2pnqp/3p1p2/2pPP3/2P2p2/2BB1N2/P5PP/2RQK2R w Kkq - 0 14
r2qk2r/pppn2pp/2pbbp2/4p3/2N1P3/1P1P1N2/P1P1QPPP/R1B1K2R w KQkq - 0 10
5rk1/6p1/p2p1qnp/2pP4/1p2P3/2P3P1/P1Q4R/K6R w - - 1 38
r5k1/5ppp/p1p1p1q1/3rQ3/PP1P4/8/5PPP/2RR2K1 w - - 5 28
r2qk2r/pp1np1bp/2p2np1/3b1pB1/3P4/3BPN2/PP1N1PPP/R2Q1RK1 w kq - 0 10
br5k/p2pr1qp/2nRp3/2Q2p2/2P5/1P2PN2/P3B1PP/5RK1 b - - 0 26
r1b2rk1/pp1n1ppp/4p3/3pP2q/1bPNnB2/2NB2P1/PPQ2P1P/R3K2R w KQ - 1 12
r3qrk1/1ppb1pbp/p1np2p1/4p2n/4P3/1BPP1N1P/PP3PP1/R1BQRNK1 b - - 6 12
8/7p/1pn2b2/p4p1p/3pk3/6P1/1P1BK3/7R w - - 2 57
1r1qr3/5pkp/2p2pp1/p4b2/1n1P4/RP3N2/2PQBPPP/R5K1 w - - 3 20
3r2k1/pb2q1pp/2n5/2p5/4p3/2B1P3/PPQ1N1PP/R5K1 w - - 2 20
rn5r/pp2kppp/b2N1n2/2PP4/3p4/5N2/P1PB1PPP/R3K2R w KQ - 1 15
2r2rk1/1p4p1/p4n1p/8/8/3BB3/bP3PPP/2R1R1K1 w - - 0 24
3r2r1/p7/1p3kp1/2pnNp1p/P1N1pP1P/1PP5/3RKP2/2R5 b - - 0 39
r2q1rk1/1p3pbp/n1pnb1p1/p2p4/3P4/PPNNP1P1/3B1PBP/R2Q1RK1 b - - 0 14
8/8/4k3/1p1p2P1/p2K3p/P1P5/1P6/8 w - - 0 59
2k3rr/pb6/1np1p3/2N1P3/2Pp4/3P1Nqp/PP2Q3/R4R1K w - - 4 29
rn1qkbnr/pp3ppb/2p1p2p/3pN3/4P1PP/2NP1Q2/PPP2P2/R1B1KB1R b KQkq - 3 9
r3kb1r/1p3ppp/pn1qp3/5b2/3B4/NBP5/PP3PPP/R2Q1RK1 b kq - 0 13
r1bq1rk1/pp3ppp/2nb1n2/1B6/3P1p2/5N2/PPP3PP/RNBQ1RK1 w - - 3 9
r2qkb1r/2p2ppp/p1n1b3/1p1pP3/4n3/1B3N2/PPP2PPP/RNBQ1RK1 w kq - 1 9
r2qn1k1/1pp2pb1/3p2pp/p2P1b2/2P1N3/1P3Q1P/P2B1PP1/4RBK1 w - - 0 21
1r2r1k1/5p1p/1Qp1b1p1/p2pR3/5P2/1B5P/PPP3P1/2KR4 b - - 0 20
r3kb1r/ppp1n1p1/2p1b3/7p/6P1/2N4P/PPP2P2/R1B1R1K1 w - - 0 16
r3k2r/1b1pb1p1/p3p2n/q3P3/Np1N3p/3R3P/PPP3PB/1K2Q2R w kq - 0 22
rn1r2k1/pp2ppbp/1qp2np1/3p1b2/2PP1B2/1QN2NPP/PP2PPB1/R4RK1 b - - 2 10
r4rk1/2p3pp/1pp1bpn1/p1q1p3/P1NPP1P1/1P2PN1P/2P4K/R3QR2 b - - 0 17
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPPKPPP/RNBQ1BNR b - - 9 6
8/4k3/8/p1PK4/8/1Pb3B1/P3p3/8 w - - 3 49
2r5/5p1k/p2p3p/1p3n2/3B4/1PNB2r1/PP4P1/1K6 w - - 0 30
r1b1kb2/ppp3p1/2p1P1n1/6Br/3NN3/7p/PPP4K/R4R2 w - - 4 20
1rb4r/6pp/2pk1n2/p2p1p2/N7/P2BP3/1PP3PP/1R2K2R w K - 3 18
3br3/1p3pk1/8/p3Pp1P/3R4/8/Pr1B1PP1/4R1K1 w - - 0 32
r1b1kbnr/ppqp1ppp/2n1p3/8/3NPP2/2N5/PPP3PP/R1BQKB1R b KQkq - 0 6
8/8/8/7P/2p1q3/6P1/1Q5K/3k4 w - - 2 71
3r2k1/3P1pbp/2q2pp1/4pP2/3pN3/5Q1P/P5P1/5R1K w - - 2 30
4r3/7k/2p3p1/8/q6P/7P/6N1/1Q3R1K w - - 0 51
r7/2R2pk1/r5pp/P6n/8/1N3P1P/6P1/R6K w - - 1 32
rn1q1rk1/p1p2ppp/bp3n2/3p4/3P4/1PN2NP1/P2QPP1P/R3KB1R w KQ - 0 10
rnbqk1nr/4ppbp/2pp2p1/p5B1/Pp1PP3/2P1N3/1P1Q1PPP/R3KBNR b KQkq - 1 9
8/1p2r3/1KP2p1p/PR4k1/1P3rP1/8/8/6R1 b - - 0 51
r1bq1rk1/ppp1bppp/1nn5/4p3/1P6/P1N2NP1/3PPPBP/R1BQ1RK1 b - - 0 9
4r1k1/r1pq2p1/1p2bp1p/2p2NnP/4PQP1/1P1PN3/2P3K1/3R1R2 b - - 0 27
4q2k/4p1rp/p2p1p2/1ppPnP1R/4Q2R/6P1/P5KP/8 w - - 2 38
5r2/2pn1r1k/p1bb3p/1pp2p2/2P1pP1N/1P1PN1P1/P2B3P/R3R1K1 w - - 2 25
r2q1rk1/4n1bp/1p3p2/p1pb2p1/Q3N3/3P2P1/PP1BPPBP/R1R3K1 b - - 1 18
r7/5bk1/2pq1pp1/1p3p1p/p1nP4/P1PN3P/1PB2PP1/R3Q1K1 b - - 0 28
2r5/1b2kp1p/pp2p3/4n1p1/PP1NP3/4NP2/4K1PP/R7 w - - 3 38
1r1q1r2/p2np1kp/3p1pp1/n1pP4/4P3/1P3NP1/P1QN1P1P/4RBK1 b - - 1 18
rnbqk2r/5ppp/2pp1b2/p6n/1p1NP3/4B3/PPPQBPPP/R2NK2R b KQkq - 1 12
3r2k1/2q2ppp/2p1r3/4n2n/1R6/2NP2PP/2PQ2BK/1R6 b - - 3 23
r2q1rk1/pbpn1ppp/1p1b1n2/3p4/3P4/1PNBP3/PB1N1PPP/R2QK2R b KQ - 1 10
8/1K1k4/p7/P7/8/8/8/8 w - - 3 72
2rq1rk1/1p4pp/1p2bb2/p3pp2/2Nn4/P1NP2P1/1P2PPBP/2RQ1RK1 b - - 5 17
8/5k2/5p2/3n2p1/1PRB2P1/3P4/2K1rP2/8 w - - 5 63
r4rk1/pn1p1pp1/bp1b2q1/3p3p/1PP4Q/P4N1P/2B1RPP1/R1B3K1 b - - 1 21
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1
8/8/5pk1/1R3p2/7P/r5P1/5PK1/8 b - - 0 47
3r1bk1/p4pp1/1p1rpn1p/4N3/2PBQ3/PP1R2P1/5P1P/3R2K1 b - - 0 26
3k4/p7/2PK4/1P5p/8/P1N1pp1P/8/8 b - - 1 43
8/8/p7/8/2R1KP2/2p1N3/4k3/r7 w - - 8 60
6r1/8/4k3/R7/2P5/4BP2/Pb2K3/8 b - - 6 42
1r1qrbk1/5p2/pp1p1npp/2pPP3/PnN2B2/2N4P/1P3PP1/1Q1RR1K1 b - - 0 22
2r2rk1/1p4p1/4qb1p/3bNp2/1Q1PpP1P/P3B1P1/2R4K/2R5 w - - 0 35
5bk1/R3r2p/3nP2p/3R4/3P1N2/P5P1/7K/5r2 w - - 1 38
r1b1k2r/pp2bnpp/1qn1pp2/2ppP3/3P1P1P/P1P2N2/1P2N1P1/R1BQKB1R w KQkq - 1 12
6k1/3P4/4R1pp/4N3/4P2b/6PP/1rr2P2/5RK1 b - - 0 36
1r3bk1/5p1p/r2Nn1p1/4P3/8/1P4BP/5PP1/3RR1K1 b - - 0 25
2r1b3/R7/5pkp/2nPp1p1/2P1P3/8/P1B3K1/5R2 b - - 4 44
r1r3k1/1p1nbpp1/2p1p2p/pq1pP2n/3P4/PP1P2P1/1B1NQP1P/R1R1N1K1 b - - 3 17
4r1k1/p1b2pp1/4pn1p/1Pp2q2/2P5/P2r1NP1/1B2QP1P/3R2K1 w - - 0 25
2r5/p4pkp/4n1p1/2bNp3/2P1P3/3B4/P4PPP/1R3K2 w - - 13 27
r3r1k1/p4p1p/2p5/3bPpp1/2N5/5q1K/PPQ5/R3RB2 w - - 0 26
rn1q1rk1/pbp1bppp/1p2pn2/3p4/3P4/1P1BPN2/PBPN1PPP/R2Q1RK1 b - - 6 8
8/8/3p1p1k/3PbP2/4P3/2p5/4K1p1/6B1 w - - 8 50
r2r1nk1/pb2qpb1/1p3npp/2p1p3/2P1P3/1PN2N1P/P1B1QPP1/1RBR2K1 w - - 1 16
